confidence,person_precision,people_precision,cyclist_precision
0.0,0.20221520395000223,0.10230607966457023,0.23787528868360278
0.001001001001001001,0.20231177671330958,0.10232375479338765,0.2378939204687596
0.002002002002002002,0.27296506898562745,0.15254792675594064,0.3219654129783
0.003003003003003003,0.3228811912191746,0.19379151095286026,0.3785795761872995
0.004004004004004004,0.36009726139169385,0.2290633386647299,0.42763774784248043
0.005005005005005005,0.39175336558725343,0.26030389428967915,0.4552131676439003
0.006006006006006006,0.41712876850213115,0.28630511720255797,0.4863215258419787
0.007007007007007007,0.4385179443679411,0.30935165766769984,0.5089572004006266
0.008008008008008008,0.45693088731605885,0.3368644259858543,0.5329968883863221
0.009009009009009009,0.47445151308127104,0.35577714326419335,0.5469106882991135
0.01001001001001001,0.4906987485445306,0.37291567834156586,0.5614071651155583
0.011011011011011011,0.5049850651081776,0.39088365031476113,0.5769429836264647
0.012012012012012012,0.5182165043827613,0.40326505882833646,0.5885186502871399
0.013013013013013013,0.5295406360779087,0.4167642802660009,0.6000661229196432
0.014014014014014014,0.5396705582172348,0.42803912202138317,0.6111829140425507
0.015015015015015015,0.5486506919809715,0.4407767946400335,0.6169732551581154
0.016016016016016016,0.5580067769833148,0.4505117254359648,0.6286855036830195
0.017017017017017015,0.5668451917540741,0.4619754598783704,0.6329207925030873
0.018018018018018018,0.5746173700580647,0.4696955193269234,0.6352347954710482
0.01901901901901902,0.5827732298796772,0.47999542731973294,0.6362785667947528
0.02002002002002002,0.5898730751250024,0.4892792940736859,0.6403115324477793
0.02102102102102102,0.5967093507528333,0.4990798194935018,0.6461260473719903
0.022022022022022022,0.6038205922737161,0.5065781964625452,0.6538799570377335
0.023023023023023025,0.6102049204563268,0.5152657333544612,0.6585633205646058
0.024024024024024024,0.6154035071524347,0.5215743193624391,0.663617753526538
0.025025025025025023,0.6216922292033976,0.5277796899463829,0.6661079828747413
0.026026026026026026,0.6268721270612931,0.5329329276428523,0.668713878363366
0.02702702702702703,0.6309152202973896,0.5409561243075607,0.675721276098732
0.028028028028028028,0.635649655484119,0.5463872164095837,0.6805325160002297
0.029029029029029027,0.6411111666414333,0.5518208730852971,0.6915445504186993
0.03003003003003003,0.6456771269982705,0.5614516555206307,0.6923483246213251
0.031031031031031032,0.6513191616039465,0.5684066392178687,0.6935313650311179
0.03203203203203203,0.656772203244669,0.5717002654641464,0.6966667098458709
0.03303303303303303,0.6617601895618116,0.5766577907609036,0.6988161352015057
0.03403403403403403,0.6662215945323352,0.5825672206712035,0.7008545745680714
0.035035035035035036,0.6707101314857554,0.5866931274842632,0.7015138278040887
0.036036036036036036,0.6748481955541649,0.5915913376431507,0.7021328421911301
0.037037037037037035,0.6792201940183182,0.5945929512318344,0.7022133466241272
0.03803803803803804,0.6833062108758309,0.5982625945199674,0.7056543613569388
0.03903903903903904,0.6872278530676575,0.6029356421527865,0.7087019942705272
0.04004004004004004,0.6912362586001165,0.6055940828223768,0.7122504637629749
0.04104104104104104,0.6963014155633842,0.6108180751089575,0.7142116162205022
0.04204204204204204,0.7000452880860111,0.614867860155271,0.7186592234095333
0.043043043043043044,0.7040100538743834,0.6188525633428488,0.7234445996265232
0.044044044044044044,0.706686107806854,0.6212338435765886,0.7243691870732787
0.04504504504504504,0.7097974848127687,0.6245056248232043,0.7252672172336042
0.04604604604604605,0.7128692681543853,0.6278671766635247,0.7260517260764103
0.04704704704704705,0.7160455961126866,0.6308997344947858,0.7268362349192165
0.04804804804804805,0.7190026593834896,0.633224951251789,0.7285530717894321
0.04904904904904905,0.7222384501274028,0.638704501165097,0.7317639460572304
0.050050050050050046,0.7251891105095463,0.6444372629334728,0.7363900684221373
0.05105105105105105,0.7273814824387739,0.6469463433247719,0.7387760653946219
0.05205205205205205,0.7309607658796538,0.6498608482486862,0.739366518374942
0.05305305305305305,0.733766779482735,0.651753256677611,0.7399569713552621
0.05405405405405406,0.7372612627628697,0.6561924933096919,0.740785570306204
