confidence,person_recall
0.0,0.978021978021978
0.001001001001001001,0.978021978021978
0.002002002002002002,0.9725274725274725
0.003003003003003003,0.9725274725274725
0.004004004004004004,0.9725274725274725
0.005005005005005005,0.9725274725274725
0.006006006006006006,0.9725274725274725
0.007007007007007007,0.9725274725274725
0.008008008008008008,0.9725274725274725
0.009009009009009009,0.9615384615384616
0.01001001001001001,0.9560439560439561
0.011011011011011011,0.945054945054945
0.012012012012012012,0.945054945054945
0.013013013013013013,0.9395604395604396
0.014014014014014014,0.9340659340659341
0.015015015015015015,0.9340659340659341
0.016016016016016016,0.9340659340659341
0.017017017017017015,0.9340659340659341
0.018018018018018018,0.9340659340659341
0.01901901901901902,0.9340659340659341
0.02002002002002002,0.9285714285714286
0.02102102102102102,0.9285714285714286
0.022022022022022022,0.9285714285714286
0.023023023023023025,0.9285714285714286
0.024024024024024024,0.9285714285714286
0.025025025025025023,0.9230769230769231
0.026026026026026026,0.9230769230769231
0.02702702702702703,0.9230769230769231
0.028028028028028028,0.9230769230769231
0.029029029029029027,0.9175824175824175
0.03003003003003003,0.9175824175824175
0.031031031031031032,0.9120879120879121
0.03203203203203203,0.9120879120879121
0.03303303303303303,0.9120879120879121
0.03403403403403403,0.9120879120879121
0.035035035035035036,0.9120879120879121
0.036036036036036036,0.9120879120879121
0.037037037037037035,0.9120879120879121
0.03803803803803804,0.9065934065934066
0.03903903903903904,0.9065934065934066
0.04004004004004004,0.9065934065934066
0.04104104104104104,0.9010989010989011
0.04204204204204204,0.9010989010989011
0.043043043043043044,0.9010989010989011
0.044044044044044044,0.9010989010989011
0.04504504504504504,0.9010989010989011
0.04604604604604605,0.9010989010989011
0.04704704704704705,0.9010989010989011
0.04804804804804805,0.9010989010989011
0.04904904904904905,0.9010989010989011
0.050050050050050046,0.9010989010989011
0.05105105105105105,0.9010989010989011
0.05205205205205205,0.9010989010989011
0.05305305305305305,0.9010989010989011
0.05405405405405406,0.9010989010989011
0.055055055055055056,0.9010989010989011
0.056056056056056056,0.9010989010989011
0.057057057057057055,0.9010989010989011
0.058058058058058054,0.9010989010989011
0.05905905905905906,0.9010989010989011
0.06006006006006006,0.9010989010989011
0.06106106106106106,0.9010989010989011
0.062062062062062065,0.9010989010989011
