confidence,person_f1
0.0,0.2921096810296586
0.001001001001001001,0.2921455864513104
0.002002002002002002,0.375270660677246
0.003003003003003003,0.4259763776191458
0.004004004004004004,0.46094550000787327
0.005005005005005005,0.4910658793972238
0.006006006006006006,0.5226772491308063
0.007007007007007007,0.5483186474496593
0.008008008008008008,0.5683003244484217
0.009009009009009009,0.5896444508143068
0.01001001001001001,0.6038141726885947
0.011011011011011011,0.6139210674366928
0.012012012012012012,0.629976791834925
0.013013013013013013,0.6395586271321965
0.014014014014014014,0.6475586949756867
0.015015015015015015,0.6630028082588926
0.016016016016016016,0.6694582800263784
0.017017017017017015,0.6747338862403175
0.018018018018018018,0.678377820128201
0.01901901901901902,0.6869960527867919
0.02002002002002002,0.6931553710626871
0.02102102102102102,0.7003235925223533
0.022022022022022022,0.7079130412338044
0.023023023023023025,0.7138711596164653
0.024024024024024024,0.7196769134871948
0.025025025025025023,0.7224226006253529
0.026026026026026026,0.7277698276240459
0.02702702702702703,0.7290051341116073
0.028028028028028028,0.7342189692525078
0.029029029029029027,0.737917344533184
0.03003003003003003,0.7440377920182818
0.031031031031031032,0.7454821664333828
0.03203203203203203,0.7547034057859282
0.03303303303303303,0.7574548068331625
0.03403403403403403,0.7618586390407137
0.035035035035035036,0.7647462913259203
0.036036036036036036,0.767165712429111
0.037037037037037035,0.7718878270092667
0.03803803803803804,0.7743458844020963
0.03903903903903904,0.7762347129546281
0.04004004004004004,0.779517872876898
0.04104104104104104,0.7785053512738822
0.04204204204204204,0.7797231141817154
0.043043043043043044,0.7833919406698501
0.044044044044044044,0.7841179100603117
0.04504504504504504,0.784618014377898
0.04604604604604605,0.7853104391341199
0.04704704704704705,0.7863943138196998
0.04804804804804805,0.789173126938973
0.04904904904904905,0.7905975282107118
0.050050050050050046,0.7924778106214492
0.05105105105105105,0.7950459198481258
0.05205205205205205,0.7962494454526967
0.05305305305305305,0.7968462661464081
0.05405405405405406,0.7991786478384948
0.055055055055055056,0.8001984286407099
0.056056056056056056,0.8007341578239625
0.057057057057057055,0.8011299869025187
0.058058058058058054,0.7995653756104575
0.05905905905905906,0.8004650753170589
0.06006006006006006,0.8031399215721775
0.06106106106106106,0.8049729893562598
0.062062062062062065,0.8061912365968371
0.06306306306306306,0.8084810492630862
0.06406406406406406,0.8101143701309929
0.06506506506506507,0.8121541629116805
0.06606606606606606,0.8131401669926098
0.06706706706706707,0.8140136257154339
0.06806806806806806,0.8151006821358238
0.06906906906906907,0.8161681961868765
0.07007007007007007,0.8167559366484839
0.07107107107107107,0.8177864567746785
0.07207207207207207,0.8198828086776135
0.07307307307307308,0.8207259986090644
0.07407407407407407,0.8225456130121394
0.07507507507507508,0.8228596523299032
0.07607607607607608,0.8231735185682514
0.07707707707707707,0.8234872118702311
0.07807807807807808,0.8226958983161321
0.07907907907907907,0.8232623301060132
0.08008008008008008,0.8240465958614204
0.08108108108108109,0.8248585110925893
0.08208208208208208,0.8257041810504613
0.08308308308308308,0.8278100132695492
0.08408408408408408,0.8291060122810744
0.08508508508508508,0.8306937847529677
0.08608608608608609,0.831738795857298
0.08708708708708708,0.8324967157188654
0.08808808808808809,0.8328421604905527
0.0890890890890891,0.8331741572046631
0.09009009009009009,0.8335059573903489
0.09109109109109109,0.8338375612220635
0.0920920920920921,0.8322830538114628
0.09309309309309309,0.83282921765543
0.0940940940940941,0.8333798479079089
0.09509509509509509,0.8339905772363199
0.0960960960960961,0.8346006368004462
0.0970970970970971,0.8355535825833171
0.0980980980980981,0.8365508977312238
0.0990990990990991,0.8374717734514349
0.10010010010010009,0.8378364562510647
0.1011011011011011,0.8382008993055776
0.1021021021021021,0.8385651028513111
0.1031031031031031,0.8396951785874579
0.1041041041041041,0.8418436110809953
0.10510510510510511,0.842164270074214
0.1061061061061061,0.8424847429709836
0.10710710710710711,0.8428050299332607
0.10810810810810811,0.8456392807444318
0.1091091091091091,0.8482202163609569
0.11011011011011011,0.849358014763116
0.1111111111111111,0.8501942380799145
0.11211211211211211,0.850843725814648
0.11311311311311312,0.8516249217676787
0.11411411411411411,0.8531090119218541
0.11511511511511512,0.853916425273641
0.11611611611611611,0.8548815590273854
0.11711711711711711,0.8557836103784133
0.11811811811811812,0.8561073422756689
0.11911911911911911,0.8564308820697986
0.12012012012012012,0.856754229931743
0.12112112112112113,0.8570773860322404
0.12212212212212212,0.8588097483755643
0.12312312312312312,0.8594364907754871
0.12412412412412413,0.8600831326309155
0.12512512512512514,0.8611559353923093
0.12612612612612611,0.861673653848191
0.12712712712712712,0.8619442152169975
0.12812812812812813,0.8622146416686801
0.12912912912912913,0.862484933304129
0.13013013013013014,0.8627550902241344
0.13113113113113112,0.8631480759440285
0.13213213213213212,0.8638275897881253
0.13313313313313313,0.864667747286373
0.13413413413413414,0.8673478858208057
0.13513513513513514,0.8683056480126874
0.13613613613613612,0.8689602015904567
0.13713713713713713,0.8692566350235773
0.13813813813813813,0.8695529054124653
0.13913913913913914,0.8698490128916
0.14014014014014015,0.8701449575953127
0.14114114114114115,0.8697800815130854
0.14214214214214213,0.8686119920264739
0.14314314314314314,0.8701017202887666
0.14414414414414414,0.8704133333478866
0.14514514514514515,0.8707247647608412
0.14614614614614616,0.8710360146864129
0.14714714714714713,0.8713470832831985
0.14814814814814814,0.8715195201400214
0.14914914914914915,0.871688257143153
0.15015015015015015,0.8718569408066518
0.15115115115115116,0.8720255711558059
0.15215215215215216,0.8721941482158871
0.15315315315315314,0.8723626720121513
0.15415415415415415,0.8725311425698387
0.15515515515515516,0.8726995599141729
0.15615615615615616,0.8729326994822816
0.15715715715715717,0.8737952422701833
0.15815815815815815,0.8745263795036984
0.15915915915915915,0.875016032194797
0.16016016016016016,0.8755052345882519
0.16116116116116116,0.8760561668710263
0.16216216216216217,0.8767744343730411
0.16316316316316315,0.8772863225802316
0.16416416416416416,0.8767438547895109
0.16516516516516516,0.8762010487578131
0.16616616616616617,0.8756579037715064
0.16716716716716717,0.8758112918360171
0.16816816816816815,0.8764578677721667
0.16916916916916916,0.8779818531986178
0.17017017017017017,0.8794051892479057
0.17117117117117117,0.8800956672913762
0.17217217217217218,0.8803160518802009
0.17317317317317318,0.8805363440811029
0.17417417417417416,0.8807565439521651
0.17517517517517517,0.880976651551422
0.17617617617617617,0.8811966669368594
0.17717717717717718,0.8814165901664143
0.1781781781781782,0.8830754241644878
0.17917917917917917,0.8834467011362054
0.18018018018018017,0.8838177151908222
0.18118118118118118,0.8841884666075136
0.18218218218218218,0.8845589556650599
0.1831831831831832,0.8850168349568851
0.1841841841841842,0.8854900550722802
0.18518518518518517,0.8859628473177895
0.18618618618618618,0.8878762086283967
0.1871871871871872,0.8881643449860914
0.1881881881881882,0.888452322252488
0.1891891891891892,0.8887401405593107
0.19019019019019018,0.8890278000381385
0.19119119119119118,0.8900565102844326
0.1921921921921922,0.8915562953245784
0.1931931931931932,0.8923696118376253
0.1941941941941942,0.892554368027938
0.19519519519519518,0.8927008762886808
0.1961961961961962,0.8928473432271012
0.1971971971971972,0.8929937688606797
0.1981981981981982,0.8931401532068859
0.1991991991991992,0.8932864962831799
0.20020020020020018,0.8934327981070123
0.2012012012012012,0.8935790586958233
0.2022022022022022,0.8937252780670435
0.2032032032032032,0.8938714562380938
0.2042042042042042,0.8940132446583706
0.20520520520520522,0.8941335816776688
0.2062062062062062,0.8942538907792277
0.2072072072072072,0.8943741719727619
0.2082082082082082,0.8944944252679811
0.2092092092092092,0.8946146506745899
0.21021021021021022,0.8947348482022893
0.2112112112112112,0.8948550178607751
0.2122122122122122,0.894975159659739
0.2132132132132132,0.895095273608868
0.21421421421421422,0.8952153597178447
0.21521521521521522,0.8953354179963473
0.21621621621621623,0.8954554484540496
0.2172172172172172,0.8955759139392728
0.2182182182182182,0.8959373800079113
