confidence,person_f1,people_f1,cyclist_f1
0.0,0.3434340139604671,0.19463971880492092,0.35529753265602326
0.001001001001001001,0.3435457216772222,0.19476000436710816,0.35529753265602326
0.002002002002002002,0.42306473508589026,0.2969548096706113,0.4443638205997997
0.003003003003003003,0.4730755973851665,0.3636200829475526,0.49850983213179445
0.004004004004004004,0.5090004868181548,0.414529272368666,0.5385790478554957
0.005005005005005005,0.5365011610073411,0.45639151350034146,0.567967868684548
0.006006006006006006,0.5593174168476595,0.4932108214938133,0.5919567016803922
0.007007007007007007,0.578656160092096,0.5202842378233116,0.6167458682445442
0.008008008008008008,0.5949277226995814,0.5442323454149027,0.6353804119156649
0.009009009009009009,0.6098797818242114,0.5659480346398633,0.6509996902399879
0.01001001001001001,0.6228602706740923,0.5841995460405272,0.6629820987987433
0.011011011011011011,0.635055694417187,0.6013452572004501,0.6755043042988074
0.012012012012012012,0.6458792517958829,0.6152843421143654,0.6831526523438468
0.013013013013013013,0.6553340097023634,0.6267172535701087,0.6911364963550567
0.014014014014014014,0.6647005921048389,0.6377616671363447,0.6986470391975761
0.015015015015015015,0.6726279411909016,0.6487680771846795,0.7049102197209958
0.016016016016016016,0.6796072176165151,0.6597489832671338,0.7116664338333354
0.017017017017017015,0.686625665973159,0.6696326420165732,0.7201902414754786
0.018018018018018018,0.6930352069001615,0.6799414806185153,0.7266089173921204
0.01901901901901902,0.6996467255181307,0.6894075305950735,0.730350891169059
0.02002002002002002,0.7051275158935548,0.6952361273510526,0.737110540859366
0.02102102102102102,0.7105330605132473,0.7005250672074999,0.7412386282270661
0.022022022022022022,0.7156123121140185,0.7049272296084869,0.7453699217520408
0.023023023023023025,0.7210816720141632,0.7111113255792365,0.7498224743742224
0.024024024024024024,0.7259634366018365,0.7155943382787462,0.7519848128130548
0.025025025025025023,0.7309186717385528,0.7205887801206784,0.7552302185990091
0.026026026026026026,0.7348932686550963,0.7257571590409814,0.7591138515231117
0.02702702702702703,0.7388627532234637,0.7310509832404803,0.761253032970131
0.028028028028028028,0.7434308611646133,0.7355746537902946,0.7651528057882189
0.029029029029029027,0.7474362516713471,0.7388058714430611,0.7673525450639295
0.03003003003003003,0.7509296174078328,0.7419948708303433,0.7701115909755724
0.031031031031031032,0.7544661372440452,0.744874262181315,0.7740213104870077
0.03203203203203203,0.7582887399057323,0.747975369273288,0.7761154866764889
0.03303303303303303,0.7614210429381705,0.7527615955121518,0.777879679130612
0.03403403403403403,0.7647886521567794,0.7557264066093174,0.7804089834739174
0.035035035035035036,0.7683252979432383,0.7579602177608808,0.7815513716321004
0.036036036036036036,0.77098132415494,0.760593875950662,0.7853431135399186
0.037037037037037035,0.7736323032745134,0.7640526671112466,0.790123845713918
0.03803803803803804,0.7772226148557286,0.7665386505891336,0.7925833493819645
0.03903903903903904,0.7796843084854769,0.768931300662398,0.7946700466950585
0.04004004004004004,0.7819972721741869,0.7703867816838239,0.7971702115398464
0.04104104104104104,0.7848141584247046,0.7723988340299994,0.7988258476498024
0.04204204204204204,0.7874049286299049,0.7748439199786388,0.800533795621399
0.043043043043043044,0.7901191972864758,0.7780051453135962,0.8021438061141808
0.044044044044044044,0.7920110815483794,0.781415948211956,0.8038626118609042
0.04504504504504504,0.7938481390665512,0.7838766596168779,0.8061247479888153
0.04604604604604605,0.7956010271098164,0.7851523368844039,0.8077902808395302
0.04704704704704705,0.7979253553953503,0.7873691218749812,0.8091271808460584
0.04804804804804805,0.799481295172594,0.7898326381120021,0.8103250188356244
0.04904904904904905,0.8010871651273092,0.7921339009428038,0.8126285684127106
0.050050050050050046,0.8031147245356026,0.7942930858476406,0.8145269888863945
0.05105105105105105,0.8048470106740949,0.7958311225707307,0.8167292793317131
0.05205205205205205,0.8065630736075655,0.798250438716692,0.8185934953005195
0.05305305305305305,0.8085081040122584,0.7996011383674115,0.8188637744278291
0.05405405405405406,0.8099689002169294,0.8016822248769183,0.8194006951156932
0.055055055055055056,0.8114282756495657,0.803305715641879,0.8219409352250971
0.056056056056056056,0.8133993784706159,0.806010047835575,0.8233866531388878
0.057057057057057055,0.8149526084114249,0.8078566823231265,0.8241427024067501
0.058058058058058054,0.8161047650082148,0.8096231518137226,0.8258296128513242
0.05905905905905906,0.8177377949946687,0.8104779412507892,0.8281044203345497
0.06006006006006006,0.8194262185683725,0.8120289797899015,0.8310618433206457
0.06106106106106106,0.8207777109007343,0.8138830833062063,0.8331723632400976
0.062062062062062065,0.8222885882979372,0.8145295931252983,0.8350155155409636
0.06306306306306306,0.823589268620151,0.8159662317978992,0.8359212986352346
0.06406406406406406,0.8251615213018988,0.8170727808360555,0.8359752109200069
0.06506506506506507,0.826756421562645,0.8184558939312134,0.8376147943635613
0.06606606606606606,0.8282082935329296,0.8201751915837203,0.839142421769348
0.06706706706706707,0.8295624615591773,0.8214570902192465,0.8411770434846821
0.06806806806806806,0.8309657623908073,0.8216125780196448,0.8430078474752443
0.06906906906906907,0.8322451607080519,0.8234669260719797,0.8434002234152418
0.07007007007007007,0.8333975123568071,0.8248361955050606,0.8449404102857129
0.07107107107107107,0.8346207567108213,0.8257362058466526,0.8457081914169585
0.07207207207207207,0.835854591567917,0.8265465079635181,0.8464828486879009
0.07307307307307308,0.8369315663897343,0.8274187827878703,0.847952871750226
0.07407407407407407,0.8380615062259328,0.8286883335299856,0.8490016161377528
0.07507507507507508,0.8390250720109365,0.8300184091045416,0.8493831994255895
0.07607607607607608,0.8399357589550758,0.8308863537208259,0.8503847728328268
0.07707707707707707,0.8410319534195462,0.8316384603818175,0.8509208118011007
0.07807807807807808,0.8422283637143273,0.8324792534352711,0.8517816684551901
0.07907907907907907,0.8433258611963429,0.8332191081662415,0.8535118058889523
0.08008008008008008,0.8442565675655538,0.8344307182398718,0.8546554123760788
0.08108108108108109,0.8455825275341372,0.8356695797982684,0.8556093455234064
0.08208208208208208,0.8465639822314891,0.8366107866759894,0.8586481782947735
0.08308308308308308,0.8474069684487244,0.8380396020702475,0.8590875701839858
